update,global_step,fps,p1_reward,p2_reward,p1_val_loss,p2_val_loss,total_loss,entropy,lr
944,483328,1099,0.08765623718500137,0.38062500953674316,34.488624572753906,9.371038436889648,15.592714309692383,0.19321906566619873,0.0003
945,483840,1099,-0.3029687702655792,0.7712500095367432,630.7352294921875,156.3104248046875,320.67596435546875,0.161248117685318,0.0003
946,484352,1099,0.7712500095367432,-0.3029687702655792,100.21943664550781,425.1480407714844,78.06285095214844,0.17742431163787842,0.0003
947,484864,1099,0.9665625095367432,-0.4006250500679016,145.91378784179688,417.0736999511719,78.20794677734375,0.12757182121276855,0.0003
948,485376,1099,0.08765623718500137,0.38062500953674316,16.176956176757812,20.229686737060547,9.172615051269531,0.01935291849076748,0.0003
949,485888,1099,0.5759375095367432,-0.20531252026557922,104.33253479003906,571.6895751953125,114.85997009277344,0.7353835105895996,0.0003
950,486400,1100,-0.3029688000679016,0.7712500691413879,343.99847412109375,122.03025817871094,138.39552307128906,0.10470390319824219,0.0003
951,486912,1100,0.8689062595367432,-0.20531253516674042,89.00233459472656,507.0957946777344,123.83582305908203,0.016253270208835602,0.0003
952,487424,1100,0.7712500095367432,-0.3029687702655792,91.71752166748047,587.7587890625,129.2429656982422,0.11390914022922516,0.0003
953,487936,1100,0.28296875953674316,0.28296875953674316,19.251419067382812,7.4439287185668945,6.801581859588623,0.07622920721769333,0.0003
954,488448,1100,-0.10765627026557922,0.38062503933906555,498.73809814453125,118.3045425415039,95.3693618774414,0.6475942134857178,0.0003
955,488960,1100,0.6735937595367432,-0.4006250202655792,133.50225830078125,478.22314453125,157.76516723632812,0.6633316278457642,0.0003
956,489472,1100,0.38062500953674316,0.08765623718500137,18.70278549194336,20.87113380432129,8.889145851135254,0.11136505007743835,0.0003
957,489984,1100,0.6735937595367432,-0.10765630751848221,111.80529022216797,405.8724365234375,114.339111328125,0.11299295723438263,0.0003
958,490496,1100,0.7712500095367432,-0.3029688000679016,160.31494140625,741.1817016601562,90.63360595703125,0.26776641607284546,0.0003
959,491008,1100,-0.3029687702655792,0.7712500095367432,396.6075439453125,97.95269775390625,117.25311279296875,0.08173096925020218,0.0003
960,491520,1100,0.2829687297344208,0.2829687297344208,19.304101943969727,24.364852905273438,10.762475967407227,0.11412043869495392,0.0003
961,492032,1100,0.5759375095367432,-0.4982812702655792,138.08425903320312,619.652099609375,293.5438232421875,0.847960889339447,0.0003
962,492544,1100,0.18531250953674316,-0.10765625536441803,25.384441375732422,22.097057342529297,11.306307792663574,0.8067736625671387,0.0003
963,493056,1100,0.18531249463558197,0.18531249463558197,11.443471908569336,28.61743927001953,5.933934688568115,0.16759690642356873,0.0003
964,493568,1100,0.9665625095367432,-0.6935938000679016,110.34770202636719,261.95611572265625,107.04339599609375,0.9050453901290894,0.0003
965,494080,1100,0.5759375095367432,-0.20531252026557922,111.45233154296875,395.15618896484375,36.30986022949219,0.2664218246936798,0.0003
966,494592,1100,0.5759375095367432,-0.3029687702655792,14.052577018737793,65.35746765136719,13.896681785583496,0.7519872188568115,0.0003
967,495104,1101,0.5759375095367432,-0.2053125500679016,96.99420166015625,323.642578125,200.44764709472656,0.5437251329421997,0.0003
968,495616,1101,0.9665625095367432,-0.4006250500679016,100.824462890625,409.59014892578125,103.70686340332031,0.13582780957221985,0.0003
969,496128,1101,0.18531249463558197,0.18531249463558197,12.262247085571289,14.666626930236816,6.2670512199401855,0.19896528124809265,0.0003
970,496640,1101,0.9665625095367432,-0.4006250500679016,117.38826751708984,316.88275146484375,29.881973266601562,0.24147939682006836,0.0003
971,497152,1101,0.28296875953674316,0.08765622973442078,128.67062377929688,384.6101989746094,97.22496032714844,0.5382605791091919,0.0003
972,497664,1101,-0.3029687702655792,0.7712500095367432,450.5344543457031,157.84796142578125,187.7699737548828,0.352743923664093,0.0003
973,498176,1101,0.5759375095367432,-0.20531252026557922,101.79014587402344,447.2583312988281,91.0617446899414,0.21090811491012573,0.0003
974,498688,1101,0.28296875953674316,-0.01000000536441803,19.77897834777832,27.967214584350586,15.287406921386719,0.8916842937469482,0.0003
975,499200,1101,0.7712500095367432,-0.3029687702655792,128.20968627929688,378.4488830566406,116.78175354003906,0.5902027487754822,0.0003
976,499712,1101,-0.3029687702655792,0.7712500095367432,350.2275390625,82.058837890625,83.46382904052734,0.011369976215064526,0.0003
977,500224,1101,0.28296875953674316,0.28296875953674316,23.20604705810547,18.993053436279297,7.29243278503418,0.09882484376430511,0.0003
978,500736,1101,0.7712500095367432,-0.3029688000679016,92.75595092773438,498.6705017089844,58.566917419433594,0.19897714257240295,0.0003
979,501248,1101,0.7712500095367432,-0.3029687702655792,87.32423400878906,511.6687927246094,91.41976165771484,0.10501137375831604,0.0003
980,501760,1101,0.7712500095367432,-0.3029687702655792,79.02808380126953,501.66400146484375,160.5544891357422,0.1421925127506256,0.0003
981,502272,1101,0.5759375095367432,-0.3029687702655792,18.186038970947266,69.22297668457031,26.96977996826172,0.7545475363731384,0.0003
982,502784,1101,0.9665625095367432,-0.6935938000679016,168.63388061523438,501.33837890625,67.48194122314453,0.7937507033348083,0.0003
983,503296,1101,0.7712500095367432,-0.3029687702655792,103.10406494140625,462.15966796875,51.944705963134766,0.2749019265174866,0.0003
984,503808,1101,0.6735937595367432,-0.10765627026557922,94.37739562988281,423.8950500488281,169.84027099609375,0.06877385079860687,0.0003
985,504320,1102,0.18531249463558197,0.18531249463558197,8.796625137329102,25.432058334350586,5.560058116912842,0.4344084560871124,0.0003
986,504832,1102,0.7712500095367432,-0.3029688000679016,76.93980407714844,433.8804931640625,63.58920669555664,0.145885169506073,0.0003
987,505344,1102,0.8689062595367432,-0.2053125500679016,152.5147247314453,770.1434326171875,186.62591552734375,0.05292803794145584,0.0003
988,505856,1102,0.18531249463558197,0.18531249463558197,11.640510559082031,13.950069427490234,4.805911540985107,2.0961522295692703e-07,0.0003
989,506368,1102,0.7712500095367432,-0.3029687702655792,82.36424255371094,572.3526611328125,141.2113494873047,0.12567612528800964,0.0003
990,506880,1102,-0.10765628516674042,0.6735937595367432,735.6865234375,176.25198364257812,57.762699127197266,0.08825259655714035,0.0003
991,507392,1102,0.6735937595367432,-0.10765628516674042,86.14149475097656,376.1039123535156,84.14733123779297,0.022287286818027496,0.0003
992,507904,1102,-0.3029687702655792,0.7712500095367432,608.183837890625,89.58238220214844,167.0576934814453,0.11060929298400879,0.0003
993,508416,1102,-0.01000000536441803,0.28296875953674316,21.476734161376953,19.412269592285156,8.88929271697998,0.8103929758071899,0.0003
994,508928,1102,-0.10765627771615982,0.6735937595367432,407.56378173828125,79.52252197265625,108.88016510009766,0.05389842018485069,0.0003
995,509440,1102,0.7712500095367432,-0.3029687702655792,76.974365234375,513.0775756835938,138.61351013183594,0.0898432806134224,0.0003
996,509952,1102,0.2829687297344208,0.2829687297344208,17.270790100097656,16.320199966430664,7.137050628662109,0.013620993122458458,0.0003
997,510464,1102,-0.3029688000679016,0.7712500095367432,458.8671875,83.76834869384766,194.73744201660156,0.019673097878694534,0.0003
998,510976,1102,0.8689063191413879,-0.20531252026557922,95.01593017578125,522.5035400390625,46.273468017578125,0.1589074581861496,0.0003
999,511488,1102,-0.3029687702655792,0.7712500095367432,492.5007019042969,98.01874542236328,25.37405776977539,0.02216077409684658,0.0003
1000,512000,1102,0.8689062595367432,-0.20531253516674042,110.64317321777344,725.9949951171875,150.99879455566406,0.015108618885278702,0.0003
1001,512512,1102,0.7712500095367432,-0.3029687702655792,157.7002410888672,776.3221435546875,181.34970092773438,0.003258936805650592,0.0003
1002,513024,1102,0.2829687297344208,0.2829687297344208,15.259671211242676,13.562309265136719,6.551539421081543,0.011958803981542587,0.0003
1003,513536,1102,-0.20531252026557922,0.5759375095367432,456.3677978515625,111.38639831542969,106.08273315429688,0.1508437693119049,0.0003
1004,514048,1103,0.6735937595367432,-0.10765627026557922,79.37455749511719,478.7000732421875,39.97391891479492,0.044746607542037964,0.0003
1005,514560,1103,0.8689062595367432,-0.20531253516674042,80.87419891357422,622.8200073242188,256.65399169921875,0.08478870242834091,0.0003
1006,515072,1103,0.18531249463558197,0.18531249463558197,8.637126922607422,6.130578517913818,4.895833969116211,4.4419672917683783e-07,0.0003
1007,515584,1103,0.8689062595367432,-0.20531253516674042,124.214111328125,623.7965087890625,236.62472534179688,0.06755167245864868,0.0003
1008,516096,1103,0.7712500691413879,-0.3029688000679016,168.00515747070312,709.51171875,348.058837890625,0.1621103584766388,0.0003
1009,516608,1103,0.7712500095367432,-0.3029688000679016,103.86569213867188,521.393310546875,181.8958282470703,0.05300231650471687,0.0003
1010,517120,1103,0.7712500095367432,-0.3029687702655792,119.2001953125,653.352783203125,128.6356658935547,0.006284171715378761,0.0003
1011,517632,1103,0.28296875953674316,0.28296875953674316,4.877790451049805,2.697091579437256,0.5845513343811035,0.08153849840164185,0.0003
1012,518144,1103,0.7712500095367432,-0.3029688000679016,154.34097290039062,704.1092529296875,300.41229248046875,0.016605375334620476,0.0003
1013,518656,1103,-0.3029688000679016,0.7712500095367432,537.7501831054688,122.92195129394531,40.94291687011719,0.10286647081375122,0.0003
1014,519168,1103,0.7712500095367432,-0.3029687702655792,100.84310913085938,615.65380859375,229.21681213378906,0.051993824541568756,0.0003
1015,519680,1103,0.28296875953674316,-0.01000000536441803,11.733437538146973,36.63557052612305,6.484925270080566,0.09126827120780945,0.0003
1016,520192,1103,0.7712500095367432,-0.010000035166740417,81.24957275390625,378.238525390625,68.43247985839844,0.01703128032386303,0.0003
1017,520704,1103,0.5759375095367432,-0.20531252026557922,128.94998168945312,690.3130493164062,103.05327606201172,0.059872277081012726,0.0003
1018,521216,1103,-0.10765627026557922,0.6735937595367432,448.4081726074219,123.30662536621094,176.2974395751953,0.02390192449092865,0.0003
1019,521728,1103,0.38062500953674316,0.08765623718500137,14.800713539123535,12.841425895690918,6.929254531860352,0.13085082173347473,0.0003
1020,522240,1103,0.5759375095367432,-0.20531249046325684,85.01763916015625,482.33551025390625,54.66155242919922,0.07034334540367126,0.0003
1021,522752,1103,0.8689063191413879,-0.20531252026557922,94.82635498046875,567.4925537109375,84.01835632324219,0.017842095345258713,0.0003
1022,523264,1103,0.7712500095367432,-0.3029687702655792,90.13224792480469,542.1585693359375,214.1289520263672,0.12558171153068542,0.0003
1023,523776,1103,0.18531249463558197,0.18531249463558197,6.659136772155762,8.872581481933594,4.455652713775635,0.2612023949623108,0.0003
1024,524288,1103,-0.3029688000679016,0.7712500095367432,482.2522277832031,74.68207550048828,170.00106811523438,0.00433418108150363,0.0003
1025,524800,1103,0.9665625095367432,-0.4006250500679016,78.55165100097656,651.78466796875,79.605712890625,0.014626271091401577,0.0003
1026,525312,1103,0.08765623718500137,0.38062500953674316,20.27500343322754,12.274970054626465,7.344449043273926,0.0,0.0003
1027,525824,1103,0.7712500095367432,-0.3029687702655792,81.38351440429688,546.3308715820312,300.0668640136719,0.034971319139003754,0.0003
1028,526336,1103,-0.3029687702655792,0.7712500095367432,502.0863952636719,67.31900787353516,49.876766204833984,0.01589141972362995,0.0003
1029,526848,1103,0.8689062595367432,-0.20531253516674042,78.93661499023438,620.965087890625,53.298770904541016,0.01527734287083149,0.0003
1030,527360,1103,0.7712500095367432,-0.3029687702655792,66.49414825439453,505.0094299316406,91.78746032714844,0.0004754651163239032,0.0003
1031,527872,1103,0.2829687297344208,0.2829687297344208,25.414443969726562,20.587045669555664,10.501391410827637,0.00941905565559864,0.0003
1032,528384,1103,-0.3029687702655792,0.7712500095367432,430.6725769042969,68.2957763671875,62.27214050292969,0.016357505694031715,0.0003
1033,528896,1103,0.8689062595367432,-0.20531253516674042,75.23726654052734,735.5387573242188,164.82440185546875,0.005704688373953104,0.0003
1034,529408,1103,0.7712500095367432,-0.3029688000679016,85.18409729003906,537.076416015625,287.4577331542969,0.024127908051013947,0.0003
1035,529920,1103,-0.10765627771615982,0.6735937595367432,527.5987548828125,156.17935180664062,188.50509643554688,0.007881848141551018,0.0003
1036,530432,1103,0.08765623718500137,0.38062500953674316,9.353862762451172,12.16958999633789,6.205253601074219,0.0018670596182346344,0.0003
1037,530944,1103,0.8689062595367432,-0.20531252026557922,72.18172454833984,272.08746337890625,7.414656162261963,0.010051418095827103,0.0003
1038,531456,1102,-0.3029687702655792,0.7712500095367432,377.46160888671875,63.85634994506836,58.3343391418457,0.0063825990073382854,0.0003
1039,531968,1102,0.7712500095367432,-0.3029687702655792,62.41777038574219,504.5807189941406,143.47756958007812,0.00928797572851181,0.0003
1040,532480,1102,0.7712500095367432,-0.3029687702655792,87.8492202758789,763.9195556640625,187.6144256591797,0.0627899318933487,0.0003
1041,532992,1103,0.28296875953674316,0.28296875953674316,8.165547370910645,13.587388038635254,5.641809463500977,0.002016267506405711,0.0003
1042,533504,1102,-0.3029687702655792,0.7712500691413879,720.0838623046875,98.53921508789062,229.71075439453125,0.008681935258209705,0.0003
1043,534016,1102,-0.2053125500679016,0.8689063191413879,592.93310546875,67.99707794189453,313.383544921875,0.015930045396089554,0.0003
1044,534528,1102,0.6735937595367432,-0.4006250202655792,69.78123474121094,506.54052734375,177.66993713378906,0.05854257568717003,0.0003
1045,535040,1102,0.2829687297344208,0.2829687297344208,4.8448872566223145,5.880682945251465,1.6280046701431274,0.0,0.0003
1046,535552,1102,0.7712500691413879,-0.3029687702655792,99.70597839355469,697.0015258789062,304.02862548828125,0.034750618040561676,0.0003
1047,536064,1102,-0.20531253516674042,0.8689062595367432,625.2235107421875,89.79313659667969,250.38258361816406,0.006200374104082584,0.0003
1048,536576,1102,0.7712500095367432,-0.3029688000679016,87.46443939208984,712.2041015625,238.4258575439453,0.02184579148888588,0.0003
1049,537088,1102,0.7712500095367432,-0.3029687702655792,116.2964859008789,756.9862060546875,190.97958374023438,0.03560013324022293,0.0003
1050,537600,1102,0.28296875953674316,0.28296875953674316,19.64179229736328,8.065881729125977,7.068899154663086,0.0011251135729253292,0.0003
1051,538112,1102,0.7712500095367432,-0.3029687702655792,85.89927673339844,589.480224609375,146.8879852294922,0.034827034920454025,0.0003
1052,538624,1102,0.8689062595367432,-0.20531253516674042,80.44963073730469,717.758544921875,185.1053466796875,0.005787682719528675,0.0003
1053,539136,1102,0.7712500095367432,-0.3029687702655792,74.033447265625,627.8064575195312,332.6804504394531,0.017979802563786507,0.0003
1054,539648,1101,-0.3029687702655792,0.7712500095367432,519.9627685546875,128.9481658935547,49.63661575317383,0.002418030519038439,0.0003
1055,540160,1101,0.28296875953674316,0.28296875953674316,12.510509490966797,9.056941986083984,7.381132125854492,0.0005407766439020634,0.0003
1056,540672,1101,0.8689062595367432,-0.20531253516674042,73.9141845703125,511.536865234375,336.0381774902344,0.007240961771458387,0.0003
1057,541184,1101,0.7712500691413879,-0.3029688000679016,129.28787231445312,734.113037109375,180.6974639892578,0.008943499997258186,0.0003
1058,541696,1101,-0.3029688000679016,0.7712500095367432,668.91748046875,107.65145874023438,187.14503479003906,0.05050485581159592,0.0003
1059,542208,1101,-0.3029687702655792,0.7712500095367432,452.24676513671875,97.95361328125,91.5619125366211,0.006357596255838871,0.0003
1060,542720,1100,0.2829687297344208,0.2829687297344208,5.252597808837891,6.898065567016602,2.4951841831207275,0.03315088152885437,0.0003
1061,543232,1100,0.6735937595367432,-0.4006250202655792,123.87753295898438,648.043701171875,133.0017852783203,0.15283936262130737,0.0003
1062,543744,1100,-0.3029687702655792,0.7712500095367432,534.01318359375,122.01402282714844,134.91586303710938,0.03837943822145462,0.0003
1063,544256,1100,0.18531249463558197,0.18531249463558197,14.480517387390137,11.501983642578125,7.180855751037598,0.043929047882556915,0.0003
1064,544768,1100,0.6735937595367432,-0.4006250202655792,133.57936096191406,631.543701171875,73.87824249267578,0.26702624559402466,0.0003
1065,545280,1100,-0.10765625536441803,0.18531250953674316,31.350481033325195,19.336151123046875,16.53911590576172,0.42787107825279236,0.0003
1066,545792,1100,-0.10765627771615982,0.6735938191413879,399.26171875,87.18043518066406,15.837858200073242,0.023431044071912766,0.0003
1067,546304,1100,0.28296875953674316,-0.01000000536441803,11.28978443145752,24.948116302490234,9.611791610717773,0.43102216720581055,0.0003
1068,546816,1099,0.5759375095367432,-0.20531252026557922,84.81739044189453,375.5501708984375,194.16506958007812,0.3458574712276459,0.0003
1069,547328,1099,0.28296875953674316,0.28296875953674316,7.26821231842041,3.9808859825134277,2.7564666271209717,0.128564715385437,0.0003
1070,547840,1099,0.7712500095367432,-0.3029687702655792,131.4410400390625,674.0783081054688,126.7208480834961,0.1177903264760971,0.0003
1071,548352,1099,0.6735937595367432,-0.4006250202655792,151.58126831054688,708.36962890625,103.52674102783203,0.19672971963882446,0.0003
1072,548864,1099,0.18531249463558197,0.18531249463558197,4.004303455352783,13.06241512298584,3.1275720596313477,0.23551470041275024,0.0003
1073,549376,1099,0.6735937595367432,-0.4006250202655792,141.58319091796875,671.980712890625,161.8880157470703,0.164547398686409,0.0003
1074,549888,1099,0.08765623718500137,0.38062500953674316,17.174915313720703,11.524150848388672,4.06103515625,0.06029801443219185,0.0003
1075,550400,1099,-0.20531252026557922,0.8689062595367432,401.17913818359375,121.09912872314453,130.26968383789062,0.1519874781370163,0.0003
1076,550912,1099,-0.4982813000679016,0.8689062595367432,599.5845947265625,143.37493896484375,206.331298828125,0.31227704882621765,0.0003
1077,551424,1099,-0.01000002771615982,0.47828125953674316,414.4924011230469,115.22821807861328,103.85868072509766,0.34040385484695435,0.0003
1078,551936,1099,0.6735937595367432,-0.10765627026557922,127.20526123046875,448.72833251953125,166.11134338378906,0.023511994630098343,0.0003
1079,552448,1099,0.2829687297344208,0.2829687297344208,10.105426788330078,3.751211643218994,4.826046466827393,0.05257356911897659,0.0003
1080,552960,1098,0.7712500691413879,-0.3029688000679016,130.49417114257812,588.1282958984375,131.37266540527344,0.02547415904700756,0.0003
1081,553472,1098,0.8689062595367432,-0.20531253516674042,154.59732055664062,546.1754150390625,110.52302551269531,0.044904861599206924,0.0003
1082,553984,1098,0.7712500095367432,-0.3029688000679016,106.06935119628906,610.9367065429688,259.1627197265625,0.0300369281321764,0.0003
1083,554496,1098,0.18531249463558197,0.18531249463558197,7.264260292053223,6.793659210205078,2.9508771896362305,0.0,0.0003
1084,555008,1098,-0.10765630006790161,0.6735937595367432,255.43397521972656,67.7288589477539,135.66615295410156,0.04660990461707115,0.0003
1085,555520,1098,0.5759375095367432,0.08765622973442078,116.12339782714844,442.26470947265625,32.26377487182617,0.028939565643668175,0.0003
1086,556032,1098,-0.3029688000679016,0.7712500095367432,525.019287109375,95.49559020996094,230.8533172607422,0.054653018712997437,0.0003
1087,556544,1098,-0.3029688000679016,0.7712500095367432,502.1381530761719,94.99562072753906,103.31798553466797,0.08146955072879791,0.0003
1088,557056,1098,-0.10765627771615982,0.6735937595367432,404.67388916015625,86.50218963623047,42.35605239868164,0.0018371999030932784,0.0003
1089,557568,1098,0.18531249463558197,0.18531249463558197,6.9822998046875,11.254230499267578,6.1538238525390625,0.14359590411186218,0.0003
1090,558080,1098,0.7712500095367432,-0.3029687702655792,151.26092529296875,754.8651123046875,264.07196044921875,0.15317736566066742,0.0003
1091,558592,1098,0.9665625095367432,-0.4006250500679016,83.24309539794922,395.59619140625,89.78034210205078,0.09081317484378815,0.0003
1092,559104,1098,0.08765623718500137,0.38062500953674316,16.415576934814453,15.040567398071289,7.547720909118652,1.292681730546974e-07,0.0003
1093,559616,1098,0.7712500095367432,-0.3029687702655792,32.40699768066406,111.2799301147461,3.8741698265075684,0.1365128457546234,0.0003
1094,560128,1098,0.7712500095367432,-0.3029688000679016,120.25860595703125,645.6134033203125,62.863426208496094,0.11509504914283752,0.0003
1095,560640,1098,0.8689062595367432,-0.20531253516674042,91.23299407958984,447.8775939941406,52.44590377807617,0.07424377650022507,0.0003
1096,561152,1098,0.7712500095367432,-0.3029687702655792,113.02542114257812,634.3162841796875,192.23367309570312,4.1959509644584614e-07,0.0003
1097,561664,1098,0.18531249463558197,0.18531249463558197,1.3086262941360474,5.11458683013916,1.4964618682861328,0.11995702236890793,0.0003
1098,562176,1098,0.7712500691413879,-0.3029688000679016,107.9438705444336,661.782470703125,198.29969787597656,0.30590519309043884,0.0003
1099,562688,1098,-0.3029687702655792,0.7712500095367432,607.062255859375,96.11249542236328,239.74374389648438,0.013763031922280788,0.0003
1100,563200,1098,0.08765624463558197,0.08765624463558197,9.565420150756836,6.471836566925049,4.271069049835205,0.506890058517456,0.0003
1101,563712,1098,0.7712500095367432,-0.3029687702655792,92.05574035644531,665.065185546875,40.45334243774414,0.03509930893778801,0.0003
1102,564224,1098,0.2829687297344208,0.2829687297344208,1.5663337707519531,0.9512568712234497,0.28551802039146423,0.1604883372783661,0.0003
1103,564736,1098,0.7712500095367432,-0.3029688000679016,137.61721801757812,584.8956298828125,106.80255889892578,0.055634111166000366,0.0003
1104,565248,1098,-0.20531253516674042,0.8689062595367432,434.5533142089844,121.72132110595703,379.83349609375,0.055018261075019836,0.0003
1105,565760,1098,0.6735937595367432,-0.4006250202655792,68.01742553710938,504.8468322753906,235.6270294189453,0.11489345133304596,0.0003
1106,566272,1098,0.2829687297344208,0.2829687297344208,21.330055236816406,21.030805587768555,7.536937236785889,0.036766499280929565,0.0003
1107,566784,1098,0.7712500095367432,-0.3029687702655792,77.02577209472656,413.4417724609375,91.24689483642578,0.056060902774333954,0.0003
1108,567296,1098,0.7712500095367432,-0.3029688000679016,179.07716369628906,768.7032470703125,307.9034423828125,0.030518554151058197,0.0003
1109,567808,1098,0.7712500095367432,-0.3029687702655792,109.54736328125,431.76910400390625,260.97235107421875,0.02972561866044998,0.0003
1110,568320,1098,0.2829687297344208,0.2829687297344208,12.08093547821045,4.007342338562012,5.681817054748535,0.0,0.0003
1111,568832,1098,0.7712500095367432,-0.3029687702655792,110.97593688964844,565.6214599609375,86.82781982421875,0.026935067027807236,0.0003
1112,569344,1098,-0.3029688000679016,0.7712500095367432,502.8466796875,119.3769760131836,107.96597290039062,0.10838226974010468,0.0003
1113,569856,1098,0.7712500095367432,-0.3029687702655792,126.49795532226562,736.3427734375,437.66839599609375,0.04839906841516495,0.0003
1114,570368,1098,0.28296875953674316,0.28296875953674316,4.2695231437683105,2.0171759128570557,2.224034070968628,0.03884934261441231,0.0003
1115,570880,1098,0.8689062595367432,-0.20531252026557922,125.99325561523438,721.590087890625,148.7760009765625,0.02170530892908573,0.0003
1116,571392,1098,0.7712500095367432,-0.3029687702655792,85.9798355102539,694.2928466796875,128.49737548828125,0.012003714218735695,0.0003
1117,571904,1098,0.7712500095367432,-0.3029688000679016,94.73091125488281,602.186767578125,321.9951477050781,0.03296888992190361,0.0003
1118,572416,1098,0.8689062595367432,-0.20531252026557922,98.08856201171875,622.41845703125,225.1818084716797,0.04369213432073593,0.0003
1119,572928,1098,0.18531249463558197,0.18531249463558197,0.26431357860565186,0.6190621256828308,0.19996099174022675,2.5096069293795153e-05,0.0003
1120,573440,1098,0.6735937595367432,-0.10765627026557922,111.21922302246094,573.0362548828125,77.88894653320312,0.05143046751618385,0.0003
1121,573952,1098,-0.10765624791383743,0.6735938191413879,497.56695556640625,121.29135131835938,212.3504638671875,0.03810928016901016,0.0003
1122,574464,1098,0.7712500095367432,-0.3029688000679016,73.07652282714844,500.05316162109375,180.44253540039062,0.025698114186525345,0.0003
1123,574976,1098,0.8689062595367432,-0.20531252026557922,73.55264282226562,488.8565673828125,180.23419189453125,0.013984696008265018,0.0003
1124,575488,1098,0.18531249463558197,0.18531249463558197,3.934757709503174,6.442996501922607,1.375777244567871,4.236382665112615e-06,0.0003
1125,576000,1098,0.7712500095367432,-0.3029687702655792,66.89816284179688,442.44329833984375,152.78135681152344,0.03243560716509819,0.0003
1126,576512,1098,-0.3029687702655792,0.7712500095367432,422.44024658203125,61.632022857666016,132.7787628173828,0.041887179017066956,0.0003
1127,577024,1098,0.7712500095367432,-0.3029687702655792,180.00123596191406,763.8519287109375,52.00337600708008,0.052519291639328,0.0003
1128,577536,1098,0.2829687297344208,0.2829687297344208,1.4527572393417358,0.29106974601745605,0.19384676218032837,0.05985327810049057,0.0003
1129,578048,1098,0.7712500095367432,-0.3029687702655792,137.56399536132812,735.78564453125,350.70574951171875,0.029835861176252365,0.0003
1130,578560,1098,0.7712500691413879,-0.3029687702655792,160.01553344726562,733.7651977539062,111.97724914550781,0.0440969280898571,0.0003
1131,579072,1098,0.6735937595367432,-0.10765627026557922,89.215087890625,409.87994384765625,172.71702575683594,0.038385022431612015,0.0003
1132,579584,1098,-0.10765627026557922,0.6735937595367432,403.76092529296875,87.39950561523438,219.41729736328125,0.04333103820681572,0.0003
1133,580096,1098,0.28296875953674316,0.28296875953674316,14.588470458984375,18.532489776611328,6.121184349060059,0.08251515030860901,0.0003
1134,580608,1098,-0.3029687702655792,0.7712500095367432,386.964111328125,69.51868438720703,30.24696922302246,0.08095737546682358,0.0003
1135,581120,1098,0.7712500691413879,-0.3029688000679016,102.65193176269531,717.055908203125,273.8693542480469,0.0762612596154213,0.0003
1136,581632,1098,-0.4006250202655792,0.9665625095367432,532.310791015625,82.69970703125,76.78994750976562,0.08087770640850067,0.0003
1137,582144,1098,0.38062500953674316,0.08765623718500137,8.850516319274902,13.703967094421387,4.752126693725586,0.002547845710068941,0.0003
1138,582656,1098,-0.10765627026557922,0.6735937595367432,78.21580505371094,19.69487762451172,27.20572280883789,0.12477296590805054,0.0003
1139,583168,1098,0.6735937595367432,-0.10765627026557922,98.52291870117188,620.9046630859375,172.87429809570312,0.03739706799387932,0.0003
1140,583680,1098,0.7712500095367432,-0.3029687702655792,90.04127502441406,621.3790283203125,269.5149841308594,0.10565979778766632,0.0003
1141,584192,1098,-0.3029687702655792,0.7712500095367432,591.5640258789062,79.36737060546875,93.34098815917969,0.10111837834119797,0.0003
1142,584704,1098,0.2829687297344208,0.2829687297344208,2.9837255477905273,3.1658401489257812,1.6190592050552368,0.046048276126384735,0.0003
1143,585216,1098,0.7712500095367432,-0.3029687702655792,80.63015747070312,615.6177978515625,38.96193313598633,0.08232119679450989,0.0003
1144,585728,1098,-0.3029687702655792,0.7712500095367432,608.525634765625,88.19053649902344,50.47357177734375,0.21879339218139648,0.0003
1145,586240,1098,-0.3029687702655792,0.7712500095367432,443.5220031738281,107.01031494140625,49.3444709777832,0.2661842107772827,0.0003
1146,586752,1098,0.28296875953674316,0.28296875953674316,25.24159049987793,9.260749816894531,8.780138969421387,0.11964907497167587,0.0003
1147,587264,1098,0.7712500691413879,-0.3029688000679016,101.15087890625,546.8765869140625,65.91261291503906,0.11972847580909729,0.0003
1148,587776,1098,0.5759375095367432,-0.20531252026557922,70.87698364257812,529.0550537109375,126.68799591064453,0.21043899655342102,0.0003
1149,588288,1098,0.08765622973442078,0.5759375095367432,453.25274658203125,118.71159362792969,61.722267150878906,0.015033436939120293,0.0003
1150,588800,1098,0.08765623718500137,0.38062500953674316,5.905505180358887,9.166641235351562,3.376138687133789,0.0007493731682188809,0.0003
1151,589312,1098,0.8689062595367432,-0.20531253516674042,56.99502944946289,351.6228332519531,146.4239959716797,0.03453659266233444,0.0003
1152,589824,1098,-0.3029687702655792,0.7712500095367432,529.3240356445312,82.95256042480469,227.81321716308594,0.033400341868400574,0.0003
1153,590336,1098,0.9665625095367432,-0.4006250202655792,146.32199096679688,632.5531005859375,144.19210815429688,0.1635623574256897,0.0003
1154,590848,1098,0.6735937595367432,-0.10765627771615982,73.8511962890625,603.624267578125,260.75201416015625,0.032687269151210785,0.0003
1155,591360,1098,-0.3029687702655792,0.7712500095367432,560.6851806640625,118.66604614257812,108.14362335205078,0.001901186304166913,0.0003
1156,591872,1098,0.28296875953674316,0.28296875953674316,20.830427169799805,5.674635887145996,7.650205135345459,0.0,0.0003
